address_ss58,airdrop_amount,total_dot,snapshot_dot,nompool_dot,crowdloan_dot,num_criteria,criteria1,criteria11,criteria12,criteria2,criteria3,criteria4,criteria5,criteria6
15xHvZur4ci5AdybqZbTwapUbdPimb1JvAenwbCzJy4HJ5op,45,12762.5719552165,12762.5719552165,0,0,2,0,0,0,1,1,0,0,0
12xYT4Cu8Bg5EEphqXZ1TSvBattycyhLJRKwFMNuv734aH5Z,45,56474.8641791613,56474.8641791613,0,0,2,0,0,0,1,1,0,0,0
12CAUmgq5cTaUqZueJ1wjP24CPkG2jkC8yGEFcsFYAUFfDdQ,45,11406.7334041118,11406.7334041118,0,0,2,0,0,0,1,1,0,0,0
13AE11jLvxcxsjqaSoWFXCTGUfbjXb1gmZTY8x3TXJzWutmf,45,1235788.6890491676,1235788.6890491676,0,0,2,0,0,0,1,1,0,0,0
16kggTz8APMmjt5KRoxhJvvF1c8KiHcZ8ZW82GWENbNEhzLT,45,29796.18383974,29796.18383974,0,0,2,0,0,0,1,1,0,0,0
1f7MLZXUaq3hZ9fYHLJJEX5Jj7dBZ5VT7aBJaDepmEJ4XAe,45,6582.1172999221,6582.1172999221,0,0,2,0,0,0,1,1,0,0,0
13MhneoZySPYvgBf8Yatiic4As1gAwKLej6p8anHezekJZUe,45,9282.5503300431,9282.5503300431,0,0,2,0,0,0,1,1,0,0,0
19nwqkKYoPhsDXAQ3qeBjWMoiUEK33RMSWjzywPSrpqdWvX,45,6912.3964246397,6912.3964246397,0,0,2,0,0,0,1,1,0,0,0
155v8ZqQU98Q8Pzu1eY3ED5yg6dZadkhtcPhNYyuxW96rQuh,45,69612.876273641,69612.876273641,0,0,2,0,0,0,1,1,0,0,0
16NUUoU2A7M59EAwbyWB39Ao2rxNm8LEz8BrKr1ajpNf7hS1,45,34264.5732601194,34264.5732601194,0,0,2,0,0,0,1,1,0,0,0
12Js2R91qz36NShEdJayDGR66kbJHDofR4nGTAmMTkC39fX5,45,51767.7144759704,51767.7144759704,0,0,2,0,0,0,1,1,0,0,0
12tXaeaStDs8bUWY6gopjTbZZSoosKYrrD3VAJYS6mhckHgB,45,14313.1726443996,14313.1726443996,0,0,2,0,0,0,1,1,0,0,0
13KjpoC6rn9NsKzweB5p68oBcsp77NvMSGdp6BZTMHjHTupB,45,398952.8006966944,398952.8006966944,0,0,2,0,0,0,1,1,0,0,0
14soFWxpMg9zCM1czXQAzj9AUWVkkRNfaU3GnAejmoqP5uEB,45,6414.8714502724,6414.8714502724,0,0,2,0,0,0,1,1,0,0,0
1dsviJs5oHPTZQ8wY866UbpuinV3q5qASGjPi7Hra3pUhEU,45,6103.9926691353,6103.9926691353,0,0,2,0,0,0,1,1,0,0,0
154WNTAM8wkjPSQ7fyKStsLxohLBxL1jeZeVGJebDXt1adny,45,25080.508844306,25080.508844306,0,0,2,0,0,0,1,1,0,0,0
15BZU1zgUXeguUwwwjQDXz1hguBYnaKHx9xqQf3MXxhqyT17,45,11958.9667162315,11958.9667162315,0,0,2,0,0,0,1,1,0,0,0
16fHjZxvzsgD3uGQtxpYb7yzATxwy4bdSnfnd9DFvaRH2Vrd,45,8853.8220774786,8853.8220774786,0,0,2,0,0,0,1,1,0,0,0
13hmLTF3UNMSLY7kgbqS3Xo2mSfaJU5J7C1ykiM1oBg3KCw,45,50665.5459322161,50665.5459322161,0,0,2,0,0,0,1,1,0,0,0
1572GA1m6FmpnBpEL5WRooSWJJKDp8nXTaf9FsaRWoNcBUPn,45,21613.3110471568,21613.3110471568,0,0,2,0,0,0,1,1,0,0,0
12dqMhWmV9H5mPdZ3rFQ88aSueytMcKiBq9EQ5KBobPhGob2,45,7881.0715260171,7881.0715260171,0,0,2,0,0,0,1,1,0,0,0
14it3jTGhWSqRNGDb5u4Xr3JhJR6nYkPMPFVKvcKm5m3A7Hx,45,13248.0431660212,13248.0431660212,0,0,2,0,0,0,1,1,0,0,0
13UVJyLnbVp8c4FQeiGKPXzYdDnXUu5vBCwdurM7MnPouQgU,45,42605.6272749718,42605.6272749718,0,0,2,0,0,0,1,1,0,0,0
15BSXtopguh41qUcypDgoqUKfgFhiDV3dfLEx3DEEpnKzzTd,45,13612.7020330724,13612.7020330724,0,0,2,0,0,0,1,1,0,0,0
15H2cQ34hAjuuaSArUkMVrsFL49ZzfFYLrvGoPwKnyAWvfdN,45,9585.3115042979,9585.3115042979,0,0,2,0,0,0,1,1,0,0,0
1VzpABfkf9NPPyCuoWH1vE6ASVAonC64jx3ShpkTABHgYDZ,45,6194.8542440355,6194.8542440355,0,0,2,0,0,0,1,1,0,0,0
13fpqRLqYM9MMQ4wjQbnTtMcFRZptAiRuVfdhqZ7U8wYwf5n,45,112545.7037103697,112545.7037103697,0,0,2,0,0,0,1,1,0,0,0
131RabmLszroKdLN6BRyPurnq8y4oQ8CHTpRHzFaAdG6bN4m,45,17629.5044971625,17629.5044971625,0,0,2,0,0,0,1,1,0,0,0
12SQFWPvm8RTPnvFYUZUqV5qYnt5ubvomrU9cY1ce92gjKZU,45,41760.673217756,41760.673217756,0,0,2,0,0,0,1,1,0,0,0
12zr2Sd7UvujakqUTJRxW3bT7bMQbn8iaRWxhN7RyAfhRPZY,45,6154.4454779399,6154.4454779399,0,0,2,0,0,0,1,1,0,0,0
1WgiAuRMJwvQGECLwcYMc1EmkqWzyBg8guRK2LRUBJ3X7mt,45,50241.0388437711,17621.0388437711,32620,0,2,0,0,0,1,1,0,0,0
14YxujRijGHixvBytmqDFmDrABLKRLZ5La6U1pCaapryhoWj,45,11452.8551922838,11452.8551922838,0,0,2,0,0,0,1,1,0,0,0
14de2zo3oQaEKMAhWCpf4LcxRhdErXGANfnPtEAQpPmJmBSC,45,6217.9100237472,6217.9100237472,0,0,2,0,0,0,1,1,0,0,0
154fvovDnndeywdY53pMGhsCEtWnmN1CkMWfVPUzknxhz4Nx,45,12362.0003,12362.0003,0,0,2,0,0,0,1,1,0,0,0
168N3CT13L6319ZX59shBFektWMJTSqwEL36qiK9d3Rvq9Rc,45,55353.3758679354,55353.3758679354,0,0,2,0,0,0,1,1,0,0,0
1orBCJHZieUkVY83JfgEkw7MGZwBqSAba4hBCaCffnL8tNv,45,5975.0652534869,5975.0652534869,0,0,2,0,0,0,1,1,0,0,0
113CczrMbb6injqZu2pMjXQLPQFRgyqk27d7rkQdaYtGHPc,45,6064.3984412349,6064.3984412349,0,0,2,0,0,0,1,1,0,0,0
14ATkAW2eHW9Btkd58ZKwzoEazWUrtC4SkNbb1JmrsqaX8mY,45,10546.6018220267,10546.6018220267,0,0,2,0,0,0,1,1,0,0,0
1gv5BFpP4SvB3p8HPSYW6wgeymPKiRtrqHaYJFeV39Rff8t,45,39235.547615730204,1104.5476157302,38131,0,2,0,0,0,1,1,0,0,0
13bgDfr9AzZq3LAKCG7qRb9JpTFcHWf7K2KHGxDkW85FRb34,45,12436.8093209444,12436.8093209444,0,0,2,0,0,0,1,1,0,0,0
15SPsHyz9xADtGuD4Lck9xiGZ8QVPVhv2VztyA59cSa1rbbe,45,6637.2623250665,6637.2623250665,0,0,2,0,0,0,1,1,0,0,0
151EHdjvb2Mgs22vCF1jXFoNiiRUYANjbUTTbiqTYMJ5sbZt,45,14782.5665002328,14782.5665002328,0,0,2,0,0,0,1,1,0,0,0
16MuZmJQEsRNZUfY53uAcQ5PBVM6d4wzM4439e83qWAzBe8m,45,5001.0169755849,5001.0169755849,0,0,2,0,0,0,1,1,0,0,0
144PTQWvCmtJuy7HVDNCN8QUHQgMgyCU65rtHHJFVGzL8bNN,45,9256.1911763275,9256.1911763275,0,0,2,0,0,0,1,1,0,0,0
14oRxBkBvuPrEba7MfwQsXEbUcHU2GJxZceRMwtCbHHgSKR4,45,11775.1222532467,162.1222532467,11613,0,2,0,0,0,1,1,0,0,0
1SGn1gokPRDaGezqtfffofmcL94xG6SvVAj3sdG5gikjdVe,45,25044.5458864989,25044.5458864989,0,0,2,0,0,0,1,1,0,0,0
1WAz6R2zc6yKhNjZUSdBryQsZtvS4e7uCnFtD7iYmDfRCcQ,45,40076.7380212787,40076.7380212787,0,0,2,0,0,0,1,1,0,0,0
15dRukzfebFhE2jvREwVrad533hqbFQ699yRbUA3VTd2RkJj,45,10206.1664239644,10206.1664239644,0,0,2,0,0,0,1,1,0,0,0
13tyRZGfLgjvGH5s91Kqj2iwS2CqYABDNm9re77acxWdpzpm,45,32475.3084694879,32475.3084694879,0,0,2,0,0,0,1,1,0,0,0
12KMnP61sPviGL1fWgJBAzHJJYL4Z8UPUARNV2bHSVB6GzJW,45,78455.4575522047,78455.4575522047,0,0,2,0,0,0,1,1,0,0,0
152t5Dg3bSHPLsFcWqHGQCNsN3Esr4FgxYy1EQmvqrmbDwYy,45,48751.6105984513,1470.4955870458,47281.1150114055,0,2,0,0,0,1,1,0,0,0
15VKSTQcvp3XSCajTKWore2QpCu2stUduR6TdxG9gkNeQ1Ed,45,6014.6073745652,6014.6073745652,0,0,2,0,0,0,1,1,0,0,0
173zMWNgRdz7SZ24ifJ3dMfVS6vfES3MgN2aWkt98HiY72n,45,39379.8489538429,39379.8489538429,0,0,2,0,0,0,1,1,0,0,0
15SVAMxZKgofWHsCCtEYDhE6MFwh1w3LHnPp66ASYZWJkz9U,45,14665.2741913546,14665.2741913546,0,0,2,0,0,0,1,1,0,0,0
1Dfy6zqRiZ4QJgE6yCbEtvNEd6hWEf2btfLX7Dje3gCPbmS,45,5022.9232900309,5022.9232900309,0,0,2,0,0,0,1,1,0,0,0
1yNPfSwXncDvZjNzRcyMcTMyWhsVWXj2BZc9qvfbnCK1ZLn,45,23693.5856707755,2.3656766147,23691.2199941608,0,2,0,0,0,1,1,0,0,0
14PdCTkhCSt6EsCsuxw4NWjfJjF9rvZEezWh822DYJ6fHPFg,45,6829.7704176748,6829.7704176748,0,0,2,0,0,0,1,1,0,0,0
12HdzbSZF7ac3jG45AVNxzqhN6vPjzrrZG4JbmCezJ3K3nNx,45,6107.6482913295,6107.6482913295,0,0,2,0,0,0,1,1,0,0,0
12miB725zygjtPiJVa5zNmzTVjDXWheK51rear1g3yM3F8RE,45,7794.149732013,4.1593426937,7789.9903893193,0,2,0,0,0,1,1,0,0,0
13fyzbG4uS7PEbw8JPbisBDAcqTz5zjjVMNSfkt5LVxm4d1p,45,6863.9131277861,6863.9131277861,0,0,2,0,0,0,1,1,0,0,0
14rRaMq5esNrBNCw212BhQc5uUAJnhxQdoMmj5yTnELUDfLR,45,5550.7800751881,5550.7800751881,0,0,2,0,0,0,1,1,0,0,0
157KNko7Ue4Utuw3EN4Uign8DPxsku3QM9gBNu8dGxtfY7Rq,45,5332.2277724847,5332.2277724847,0,0,2,0,0,0,1,1,0,0,0
12NacLJLZLyp7YEjaf8tTxzb1z6nn5vDMjCRHzvCgSpYycff,45,21848.2132797813,21848.2132797813,0,0,2,0,0,0,1,1,0,0,0
15qSsf5GZFEq3QjCJCUNT5SHxWdoszKKPC3bFqwaMCoSQ5vt,45,5043.6389160854,5043.6389160854,0,0,2,0,0,0,1,1,0,0,0
137zuSiUJ562k4S97m9wPYfLLZbxSxVyYrv4y68mog6vYZgM,45,5203.3018397162,5203.3018397162,0,0,2,0,0,0,1,1,0,0,0
16hULxbKUyaMeaN14ENbaAoudAD33NcSEaE8o6gT65yViVvz,45,6263.3824357744,6263.3824357744,0,0,2,0,0,0,1,1,0,0,0
145PNYhCXUz3PWoAX5Njh2VU9ueJsw8GD1tigEKUiuv4t3pa,45,56314.4186978125,64.9649016129,56249.4537961996,0,2,0,0,0,1,1,0,0,0
15i2xWXuzC1VvJTVNXMsVi1ifm9ExThBWC2MhLJVenq1Q72,45,6339.0364233494,6339.0364233494,0,0,2,0,0,0,1,1,0,0,0
12dxhiec3m8KhTEaz1mffx12zQPpwjvxW9KD2N7xEy6PZHbR,45,14004.9776842424,14004.9776842424,0,0,2,0,0,0,1,1,0,0,0
13UVJyLnbVp8c4FQeiGLBu9B2CyaZC82c2gjVRFtBpNXvjmw,45,60687.8046752654,60687.8046752654,0,0,2,0,0,0,1,1,0,0,0
12xEZ7D27KEthGD33TfJsDds2tsjjMZFMhemUUvuQy9SJAWf,45,6219.6942301611,6219.6942301611,0,0,2,0,0,0,1,1,0,0,0
128jpTBs5rQa9NuqQzttSRSCmPMkxv6xj5VxekfW8CfP28qW,45,6192.9150098457,6192.9150098457,0,0,2,0,0,0,1,1,0,0,0
14PHDj98xXmrBsMEuYV2EG6xTT8PqL3htUS2xCacJBzq6tGi,45,5545.4842924322,5545.4842924322,0,0,2,0,0,0,1,1,0,0,0
13cRyvMh4xPnpwojQp12WcnGXa1r19rEGMB62Rhn5ftXEDLs,45,584533.154571913,584533.154571913,0,0,2,0,0,0,1,1,0,0,0
13UVJyLnbVp8c4FQeiGEUDPJLh5H2UZ5hNXMRk8fLegahSeZ,45,229266.5662875625,229266.5662875625,0,0,2,0,0,0,1,1,0,0,0
16ALG7wV7j1nUExAY8LYwxQxVwrMEoW2tqPRjKgbfX1ZNgZU,45,5987.4225021766,5987.4225021766,0,0,2,0,0,0,1,1,0,0,0
12Ejpkj6WbgmAxEPQgu23WVE8xJUyK3wDAQtHTihnH5rVHs2,45,6744.8551747448,6744.8551747448,0,0,2,0,0,0,1,1,0,0,0
1s56TrEj9dCspy5wTz8SFGHX2Ntg22ujSVuQ149TQuvS8oX,45,29455.73462927,29455.73462927,0,0,2,0,0,0,1,1,0,0,0
12TyxRneCDG13K5cuGYtvTJ4i3qBnf1bhKJRWWxEYeyPHDLQ,45,5635.5110705768,5635.5110705768,0,0,2,0,0,0,1,1,0,0,0
14KCZDmQ8tLrcJHG5nevukP5QXe2bvJS4beTp341iBktXH6x,45,12525.7293408548,12525.7293408548,0,0,2,0,0,0,1,1,0,0,0
1Hf52MKrsD9EJS2azgcR7pAd4Sr3xcyhYovjGGG8GLcX52f,45,42278.3417236772,42278.3417236772,0,0,2,0,0,0,1,1,0,0,0
136VggDAkL5ideXH4VEa2QxU2GhBHHF37Cf2v6tszJjeBxYB,45,8721.2821794648,8721.2821794648,0,0,2,0,0,0,1,1,0,0,0
15xQtgMj1YDevHz8vXosjbLbZgk5Q5iowMBXpsZvHPJjEMSS,45,13395.5865423127,13395.5865423127,0,0,2,0,0,0,1,1,0,0,0
16SYFeHrS94ESWxV4wHuccoBNhSK1SkGt8pTjdt253JgHqwZ,45,7383.6057787493,7383.6057787493,0,0,2,0,0,0,1,1,0,0,0
14252EGwuQnouSW5gaWpJZHghaZWGJRH89LjTa2cC6Wt2P4V,45,5657.1200198732,5657.1200198732,0,0,2,0,0,0,1,1,0,0,0
14GSoQfV3LFKi8569x6GAbmqg7Xu9ZPCPyzKLqejpGWS3oEv,45,69078.3899787544,69078.3899787544,0,0,2,0,0,0,1,1,0,0,0
149aDh6EZF8EobQHPMv9yAdUMJF8fqAzeQ8K4XzyXQex2zkN,45,6209.7073224335,6143.7073224335,66,0,2,0,0,0,1,1,0,0,0
16VAewzj9oDsBS2ErpHGmFrAHHLaTfPpCnBCVBefWAxFbPG8,45,23157.3175856855,23157.3175856855,0,0,2,0,0,0,1,1,0,0,0
12bby4XsvFsaiGkuncqoyFFGcsWCa6oYQSUvFKN3ZE8j1WjH,45,22858.7035470654,22858.7035470654,0,0,2,0,0,0,1,1,0,0,0
15GXhXLKm8hDoeFVQhi6qrYGMtmCad1UuKnc3FhHXmwbcoeL,45,8906.60202196,8906.60202196,0,0,2,0,0,0,1,1,0,0,0
13vNeTdvqWBMsihVFV3169u5kiUjfHoPdvFN577PKALJpZBM,45,8751.2858652167,8751.2858652167,0,0,2,0,0,0,1,1,0,0,0
11yFTyptgBkgeAZrHbVHGGZLtPCHnSSbQKaQP7bitUKRRjD,45,21843.0013751668,21843.0013751668,0,0,2,0,0,0,1,1,0,0,0
12PyEWQmJVY97Kcf1JHeVRZcMwMLhyhFsMYB7gS4BB2aCw3s,45,8108.9580736455,8108.9580736455,0,0,2,0,0,0,1,1,0,0,0
13EbzGgzcbaL1pb696dQ6KhvyCdj9EdaH4fngFfMcopELJCb,45,88003.3125201565,88003.3125201565,0,0,2,0,0,0,1,1,0,0,0
14kGGj42Ni5eFLmUbf1Ea26qJQHoKmRs3bLqbT2bVNFYGoRd,45,23794.3868279275,23794.3868279275,0,0,2,0,0,0,1,1,0,0,0
1eCFuoR6ivdzq2WZaWPwi21hV6u3Ni4KSqtTBUq2VpV7cw9,45,5891.9321718131,5891.9321718131,0,0,2,0,0,0,1,1,0,0,0
1WPCXMCKtY4xPmzQFTa71c71jJqS4ALv251gq8B4CKWT3iT,45,11545.6117937755,11545.6117937755,0,0,2,0,0,0,1,1,0,0,0
12VEnamcgRcxPF8hUTkTyWR3PGu47xU9EGYP2QySP8bp8opV,45,6914.2170781233,6914.2170781233,0,0,2,0,0,0,1,1,0,0,0
14JyCg2ReviF637LFVXwF2wjWrgA1FyoUumiBrquncyVvaas,45,7363.8162095995,7363.8162095995,0,0,2,0,0,0,1,1,0,0,0
13cgzy8NCcFxZm6XG8NiSMtTsz2jP2rD86jEq9Ty8FQbfJw3,45,7237.2027400569,7237.2027400569,0,0,2,0,0,0,1,1,0,0,0
1shGn7pfi6sb53GHzhxdjKYc8j6rxnV5pHcA7kS1kHRpRE7,45,23854.1536743634,23854.1536743634,0,0,2,0,0,0,1,1,0,0,0
12nrijy8YAs2pu5K1ndJxrYAhRsxy9eHkADydA8sYs7YWXGZ,45,6479.7230191012,6479.7230191012,0,0,2,0,0,0,1,1,0,0,0
125UUKXzHH2LJVJtjcPXq7zETgp9q2nJFxE2nusoddV165Lv,45,70974.8241345194,70974.8241345194,0,0,2,0,0,0,1,1,0,0,0
13iY7ny9cLnQeybf3LuesN5ZFa2uQZHs3u6Y2SjefjRz4Hn7,45,9233.3372588234,9233.3372588234,0,0,2,0,0,0,1,1,0,0,0
16iBJDpnqhyWpt44fyyAizQg6V8np8GwSEufP4SByMbtNE5o,45,10270.9841178441,10270.9841178441,0,0,2,0,0,0,1,1,0,0,0
16e7PKqcSXsJToPPHiNw5wx7qgBiHH8nRqihe8PdMcmD1L46,45,6401.6545567391,6401.6545567391,0,0,2,0,0,0,1,1,0,0,0
15mSv3jNs9Q7CBFbGr81MFy6sZwt4N86oCNLCKPaL41HYmce,45,5146.7256274605,5146.7256274605,0,0,2,0,0,0,1,1,0,0,0
169FoVD87bzLaJRSMssGzTfLdJRg81piVzRovoPGPwn9mQHB,45,9205.4757933597,9205.4757933597,0,0,2,0,0,0,1,1,0,0,0
13iwH9FzqchX8iiqDBJkuhKnyWnF5owrDE675e35iz8StW91,45,36022.6750964493,36022.6750964493,0,0,2,0,0,0,1,1,0,0,0
138BabVSr2YyRHHPCw5WH7aQTtjpbheSR3dm43Ug2MNFjBU5,45,5031.566350513,5031.566350513,0,0,2,0,0,0,1,1,0,0,0
13y7FcNSSKq16A5He4k7wcZbbYDTv8y7372zh4Fuh7ymhjim,45,12016.9303905823,12016.9303905823,0,0,2,0,0,0,1,1,0,0,0
12wJqyreWd7FNnhWWNRggVcqGw63mtB4vuyBCwas6YmzpCQf,45,3862459.686711216,3862459.686711216,0,0,2,0,0,0,1,1,0,0,0
15yVR7d4VPLMC1KM2GsHDScQo7QjSSwrGPjD6rixNaWARHL7,45,45058.5350779548,45058.5350779548,0,0,2,0,0,0,1,1,0,0,0
16eA2PA1YtYotanfdGY9ATthMgmGnTqgtFB4XqfRoVaQRVPY,45,5127.2053300902,5127.2053300902,0,0,2,0,0,0,1,1,0,0,0
1GAtu6tEWNYY9QtCn74Y8ARFsj6ATyMf1Kaz14fbjjCKtNR,45,5912.9499770906,5912.9499770906,0,0,2,0,0,0,1,1,0,0,0
16QCokjMGKzxjKu7p2JrpMpf5eCYBKHDiK1GmxMrcv1PYhKo,45,93226.9227899078,13.9516500979,93212.9711398099,0,2,0,0,0,1,1,0,0,0
127DC8dgdifq6Pkc6nwA2TVx1P5UbF8kxXe9SGjZzkdYXTU9,45,12139.3302496747,12139.3302496747,0,0,2,0,0,0,1,1,0,0,0
1e6PCGp5m2cvWrgzfiCQjVxTKgTbCN6ju37gZMxgr6bBBnC,45,5981.0172946815,5981.0172946815,0,0,2,0,0,0,1,1,0,0,0
12e2643tjHsES3VV8t7Ut2qVEm48zpvKXpxi9poyKxHi6atx,45,10358.565484056,10358.565484056,0,0,2,0,0,0,1,1,0,0,0
13GgcANyneJuf8J9ax7Q39ZB6DMWNevuS7FnTyb8CvDXR5aA,45,24624.4120827447,24624.4120827447,0,0,2,0,0,0,1,1,0,0,0
122c14VkBeznpJ9HZhBMPDGDhwbGDpGwdmTmps9EzNXhF4Zf,45,5282.2536458358,5282.2536458358,0,0,2,0,0,0,1,1,0,0,0
15xMeC5SVGfT3fwdSG6mvrJnxajcX9wXXgeUbszydQeyHjxT,45,13619.29766636,13619.29766636,0,0,2,0,0,0,1,1,0,0,0
1h4BLP9Asrgs2Q9P4RpjZdzuh9mLDFPBcGpzC2wpLKdZ2yA,45,9668.3795551656,9668.3795551656,0,0,2,0,0,0,1,1,0,0,0
14JV6v9DxztZ6af3R8VM8HCeEjmQDTYTdZwW8tMW2FGZiYYd,45,5043.7016356778,5043.7016356778,0,0,2,0,0,0,1,1,0,0,0
16V69jGw8sixxpuEVCszqu6syTVsLDwPpAHLj5L8ddWv7FHe,45,8561.479175414399,1.1146195271,8560.3645558873,0,2,0,0,0,1,1,0,0,0
15GZ5ZMian6azyWkU83ZZ8gkAWw3SJc6C3QpZhKyj5Hhv1NY,45,5477.3571558682,5477.3571558682,0,0,2,0,0,0,1,1,0,0,0
1mZDGfHEG8qdLJUZ8foWrWTLDg5zkptk243yaQPBe7b9JZ2,45,14349.3301388223,14349.3301388223,0,0,2,0,0,0,1,1,0,0,0
14sxJ1UGUHG4qw6Ki5PdVAb7cFPHLnbNsxrjmrb8syAt8K9h,45,9676.9651733318,9676.9651733318,0,0,2,0,0,0,1,1,0,0,0
15yQQVqZejM7gcAFp155HrwsRiCrU7rKnHykazg4ZCta5jCr,45,42018.6253733231,42018.6253733231,0,0,2,0,0,0,1,1,0,0,0
123NoE5pRoWyc68wfsnCcQyzww3XWB5dci8JAKNiW8QaJRZX,45,70488.1054129742,70488.1054129742,0,0,2,0,0,0,1,1,0,0,0
13mQYgg2smrTm47hJZyhT7sGUhjdXtV77PUUb5Dh6e8YWNUV,45,6423.3837684784,6423.3837684784,0,0,2,0,0,0,1,1,0,0,0
14T8MGF5ZQpPeZgC6xa3nkjLb1tpmMp26X4kM5mW5wY7SqxS,45,53770.6151185898,53770.6151185898,0,0,2,0,0,0,1,1,0,0,0
1W9hszS1XPHE8HwLLHsxYdvg7qhqxFCgbSJbGXJrwMaVuRK,45,30683.1237521928,30683.1237521928,0,0,2,0,0,0,1,1,0,0,0
13q5SxEo1k3pHAJwZBDquDN5PVmywrWDCgoCDU1evivrzgKs,45,51125.561999443205,18676.5619994432,32449,0,2,0,0,0,1,1,0,0,0
12MHWYspDr6opwxnx5vvuU8RnCqnwuKPnmWtM1QAu4ynYkHK,45,9016.7469454441,9016.7469454441,0,0,2,0,0,0,1,1,0,0,0
14e3GFp1FzivxsBaNqswjTzSy2nh9SDdGpbJCBknkUpTP2EX,45,23802.341406474,23802.341406474,0,0,2,0,0,0,1,1,0,0,0
16XiTMoUD5EPZ4EbP3zZB3QT3moVnbLkRMKPH3qp55FKcbfQ,45,8388.4013915839,8388.4013915839,0,0,2,0,0,0,1,1,0,0,0
1N4XEYgE2DisnmVxXyU6VUQ5rqVSKA9PSHdS5rp9xjkUN7z,45,7430.3341180863,72.349301551,7357.9848165353,0,2,0,0,0,1,1,0,0,0
121L4eeybknHXSJUZv8UH93AAapJhAof3iGGicSsVJ4fMHjP,45,46940.3641374781,46940.3641374781,0,0,2,0,0,0,1,1,0,0,0
1416tCWGcLeeve5BTsWSRbMoebNAX8y8vwMZixtY79odMMU9,45,13643.9839135185,13643.9839135185,0,0,2,0,0,0,1,1,0,0,0
13UVJyLnbVp8c4FQeiGD4BfGQe3Ztsx7i4yinfSqFyVTGs8u,45,341139.4487710328,341139.4487710328,0,0,2,0,0,0,1,1,0,0,0
1cWugjsBesvfHNytuBHyyDrX3WaL2LCcQmMZo8JS6G1zJNr,45,210340.4015888221,210340.4015888221,0,0,2,0,0,0,1,1,0,0,0
1zE63JcAe9hKgMn9xbTfyAxtfeG6YdupX5hAcpxJQjHV3gG,45,38261.6210653787,38261.6210653787,0,0,2,0,0,0,1,1,0,0,0
16GCUMXkermcqmZC7pmPyLLLnYUXNjHYdn5LfNhmrExBjc3B,45,5540.2862992476,5540.2862992476,0,0,2,0,0,0,1,1,0,0,0
13ovpNEK1gNShqVXMKy6RgQ1fjgDPqLAoXNqDbPykkLELaLN,45,8962.1893374778,8962.1893374778,0,0,2,0,0,0,1,1,0,0,0
14K3gcqkVuLhLzbwX7yqi1NBmQSH572s4KnEhcMXJqQQmWq2,45,10544.0168252645,10544.0168252645,0,0,2,0,0,0,1,1,0,0,0
14ECT5b79F6qe2gCYSjofFxLVnZjyQd9K8ghLuqKvUcJ3A43,45,27216.6553553754,27216.6553553754,0,0,2,0,0,0,1,1,0,0,0
1bcKLF84aFDbM1M1C81JjqXjXXMhPf2uZRjh5Zvz8xK7sPG,45,8245.8381339596,8245.8381339596,0,0,2,0,0,0,1,1,0,0,0
16gmbzeZGs1Zjjpf8iQ37xbPtjbCTN4Edj3ppJxbYBMzGAvC,45,7936.9502739809,7936.9502739809,0,0,2,0,0,0,1,1,0,0,0
12EZbJ8gLbc2xBGoihNKti95Vg8k2QcP3HC3FknVwyoEzNcJ,45,6356.716967029,6356.716967029,0,0,2,0,0,0,1,1,0,0,0
13Ko1PDvjRdJgrvhuta65SkSJ62vs5G6zCDvAS4DvipYTxxr,45,18401.1205639362,18401.1205639362,0,0,2,0,0,0,1,1,0,0,0
15G6te5JShLzBPWECkLo3VWWpkCD5nbcNRvG7DfQijJLpEaX,45,5383.9869197618,5383.9869197618,0,0,2,0,0,0,1,1,0,0,0
1oEAEvLVbPxYyKKU45G2HW79sqVSLGcEu6vYxjzZ1ZPeoiy,45,12287.8053082285,12287.8053082285,0,0,2,0,0,0,1,1,0,0,0
13zL8CGmNHbCW9Q6eVfq84uYBVe5k5Awf2AuYDPrH6JvJcHz,45,56300.7949801508,56300.7949801508,0,0,2,0,0,0,1,1,0,0,0
15GdDjykB5ZfxpfSfUzhbsUYG5jEuohL5W78DeRmQcGN1NDE,45,267742.080071517,267742.080071517,0,0,2,0,0,0,1,1,0,0,0
13gnJ3XE7QKKx3a5Gxbg9i9cPiFUHQDRYysGbFvZD2CZvwP1,45,6365.8788610195,6365.8788610195,0,0,2,0,0,0,1,1,0,0,0
13PVx2QJQrPhczkcMVSq6AfEUAQ4CxZgkLQ93M2M4Kv6Cc71,45,5135.7672929795,5135.7672929795,0,0,2,0,0,0,1,1,0,0,0
121ASXkiuTeujnKutNJxY2BoHzA8C8d2KWUoHFi9wq6ywA5S,45,5065.023871754,5065.023871754,0,0,2,0,0,0,1,1,0,0,0
15c1gqbTW1pDw7gE7kBTGWJvgkRVUTm4uvi1N8dUwDcVeeuA,45,6672.2098829376,6672.2098829376,0,0,2,0,0,0,1,1,0,0,0
13Sb8DvbWSy5tieQPEdUE9gtomorQomA2kNswyMK7TxyGEJH,45,6502.7975472021,6502.7975472021,0,0,2,0,0,0,1,1,0,0,0
14pf1fp3iZPSJvCky1YUzoTjHBZCieyCNazB62SwTGTWLMtv,45,5174.7893194926,5174.7893194926,0,0,2,0,0,0,1,1,0,0,0
14MUTEp6NExnTq96owpbsWGEg8shGZme8S5bStcijzyzrchM,45,39552.2129893348,39552.2129893348,0,0,2,0,0,0,1,1,0,0,0
